"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data","zeroes.missed.messy"
"LIBCAR",0.5692,-0.0030619031933172,-0.0016726774369431,-0.00297452579035513,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LIBCAR-full-run-all-sources-V2.html",82158,0
"LIMARC",0.9702,-0.0143791204608062,-0.013553627855007,-0.014270840380375,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LIMARC-full-run-all-sources-V2.html",81999,4
"LIMART",0.9994,-0.03228416465826,-0.0312760126079813,-0.0322270287849251,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LIMART-full-run-all-sources-V2.html",76540,4
"LIMLOR",0.9473,0.0377667803356851,0.0384028314776943,0.037813157861028,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LIMLOR-full-run-all-sources-V2.html",9712,0
"LIMWEI",0.772,0.00206515557894488,0.00254350545415916,0.00223791029485588,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LIMWEI-full-run-all-sources-V2.html",7702,4
"LYCAARO",0.9969,-0.0245249518275718,-0.0237116868731135,-0.0247794396672645,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAARO-full-run-all-sources-V2.html",15126,403
"LYCACUP",0.9732,-0.00476613782970128,-0.00358238029658597,-0.00412055707210439,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCACUP-full-run-all-sources-V2.html",8340,405
"LYCADIO",0.6852,-0.0237739835893491,-0.02339650729618,-0.0234051055852987,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCADIO-full-run-all-sources-V2.html",44358,410
"LYCADOR",0.9375,-0.0665310658890738,-0.0657517531289909,-0.0666998754153129,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCADOR-full-run-all-sources-V2.html",57365,410
"LYCAEDI",0.9905,0.0250984564494655,0.0260524301334402,0.0257469925307841,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAEDI-full-run-all-sources-V2.html",7958,384
"LYCAEPI",0.9996,-0.0277617180571838,-0.0271090915907415,-0.0294090463287477,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAEPI-full-run-all-sources-V2.html",43214,410
"LYCAGOR",0.9718,-0.0208954198396142,-0.0201779491017826,-0.0215376425033737,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAGOR-full-run-all-sources-V2.html",6464,408
"LYCAHEL",0.9564,-0.0477793294643557,-0.0472474022181268,-0.0476512655213571,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAHEL-full-run-all-sources-V2.html",73808,328
"LYCAHET",0.8013,-0.0171271697085671,-0.0150250021520062,-0.0188872260989447,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAHET-full-run-all-sources-V2.html",12505,371
"LYCAHYL",0.9423,-0.043551960053187,-0.042054579938565,-0.0433683533729117,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAHYL-full-run-all-sources-V2.html",78455,405
"LYCAMAR",0.9203,0.0222338453004852,0.023045972745388,0.0220839679654036,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAMAR-full-run-all-sources-V2.html",4309,329
"LYCANIV",0.9881,-0.0119608911903319,-0.0113001641506592,-0.0115791709070061,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCANIV-full-run-all-sources-V2.html",4127,394
"LYCAPHL",0.9319,-0.061493481591437,-0.0598537352554187,-0.0607369157246497,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAPHL-full-run-all-sources-V2.html",72437,405
"LYCARUB",0.9599,-0.0539257501336451,-0.0534107802692563,-0.0542727622619133,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCARUB-full-run-all-sources-V2.html",11583,387
"LYCAXAN",0.9952,-0.0717470439878606,-0.0713895519876802,-0.0715352018281219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCAXAN-full-run-all-sources-V2.html",29174,408
"LYCIDA",0.9813,0.0154025791033781,0.0162784805120317,0.0119691456779594,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCIDA-full-run-all-sources-V2.html",22211,5133
"LYCMEL",0.9407,-0.0448014992195498,-0.0442245441783835,-0.0447283996435758,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/LYCMEL-full-run-all-sources-V2.html",75489,4864
"MEGICYM",0.9005,-0.026205669495792,-0.0254745088392525,-0.026267357870421,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/MEGICYM-full-run-all-sources-V2.html",74856,618
"NASLHE",0.892,-0.0242019515756632,-0.0234009766418377,-0.0241358045710453,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NASLHE-full-run-all-sources-V2.html",33345,2157
"NATIOL",0.6987,0.0408203396621658,0.041354115481433,0.040893254151772,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NATIOL-full-run-all-sources-V2.html",74067,3547
"NEOPMEN",0.9324,-0.0264539478992811,-0.0254312345175789,-0.0296314541360225,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NEOPMEN-full-run-all-sources-V2.html",9975,3882
"NYMANT",0.6998,-0.0258871686565532,-0.0253897001710168,-0.0260742051995223,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NYMANT-full-run-all-sources-V2.html",90490,166
"NYMCAL",0.9247,0.0204218556647989,0.0209496328827989,0.0197555971963272,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NYMCAL-full-run-all-sources-V2.html",15151,197
"NYMMIL",0.907,-0.0807052335070917,-0.0803137672331546,-0.0803199138029303,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NYMMIL-full-run-all-sources-V2.html",84646,193
"NYMVAU",0.9926,-0.062639018685664,-0.0621090743883368,-0.062397651127571,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/NYMVAU-full-run-all-sources-V2.html",73250,209
"OARGAR",0.8346,-0.0295213737790945,-0.0285815448255402,-0.0289931306472478,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/OARGAR-full-run-all-sources-V2.html",7564,2191
"OCHAGR",0.97,-0.0172826173118374,-0.0165649154620442,-0.0174016317721165,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/OCHAGR-full-run-all-sources-V2.html",6291,2150
"OCHSYL",0.6749,0.0131447978192588,0.0138150803453168,0.0131971529892568,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/OCHSYL-full-run-all-sources-V2.html",14824,2020
"OENCHR",0.7157,-0.0347665232212801,-0.0341077636668037,-0.0358774048472289,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/OENCHR-full-run-all-sources-V2.html",13801,951
"OENNEV",0.9313,0.0106829474450597,0.0111952437795768,0.0103386430678993,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/OENNEV-full-run-all-sources-V2.html",1926,955
"PANOCO",0.979,0.0659847531293017,0.0673629453796269,0.0655879862525064,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PANOCO-full-run-all-sources-V2.html",64353,2144
"PAPCAN",0.9218,0.0381860673201535,0.0389651846464361,0.0343176928422801,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPCAN-full-run-all-sources-V2.html",50950,4198
"PAPCRE",0.9745,0.043207206802466,0.0444492565941725,0.0443137154321025,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPCRE-full-run-all-sources-V2.html",18587,3882
"PAPEUR",0.9259,-0.000768712893516899,-0.00023047013530153,-0.000788094086256219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPEUR-full-run-all-sources-V2.html",14069,4025
"PAPGLA",0.7742,-0.00583093052875145,-0.0053248494283018,-0.0055154810718161,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPGLA-full-run-all-sources-V2.html",73445,2887
"PAPIND",0.843,-0.020319239369518,-0.0197029647704832,-0.0208385277661949,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPIND-full-run-all-sources-V2.html",13442,4230
"PAPMUL",0.9564,-0.00404333608627311,-0.00339643661640743,-0.00362782717420661,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPMUL-full-run-all-sources-V2.html",15058,4018
"PAPPOL",0.82,-0.00932373017158539,-0.00885206146219586,-0.00918789312240227,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPPOL-full-run-all-sources-V2.html",78720,3017
"PAPRUT",0.4952,0.0254180527526545,0.0260829906444662,0.0257010988333023,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPRUT-full-run-all-sources-V2.html",14461,3948
"PAPTRO",0.9033,0.000314027450739482,0.00103760434149969,-6.2251807500339e-05,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPTRO-full-run-all-sources-V2.html",69614,2982
"PAPZEL",0.9752,-0.0391916801629575,-0.038176499783634,-0.0392047329742147,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PAPZEL-full-run-all-sources-V2.html",14165,4046
"PARNCLO",0.953,-0.00676749329200095,-0.00576237632343668,-0.00646039542067075,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PARNCLO-full-run-all-sources-V2.html",9755,102
"PARNPHO",0.9748,-0.0319793414280569,-0.0314127399243045,-0.0317885680906424,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PARNPHO-full-run-all-sources-V2.html",8226,141
"PARRMAL",0.8679,-0.00262869881354596,-0.00186972368978722,-0.00192324257881282,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PARRMAL-full-run-all-sources-V2.html",72077,645
"PHOEAGA",0.7494,0.0145785456323068,0.0153581609729132,0.0150239121863319,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHOEAGA-full-run-all-sources-V2.html",4350,3807
"PHOESEN",0.5268,-0.00168941711240556,-0.000453940723339485,-0.000631030135236355,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHOESEN-full-run-all-sources-V2.html",33044,3564
"PHOLCAT",0.2786,-0.0424655229152398,-0.0417704464726731,-0.0438072493507095,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHOLCAT-full-run-all-sources-V2.html",88712,407
"PHYBAT",0.7842,-0.08184021300935,-0.0810077467578894,-0.0815423355760668,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYBAT-full-run-all-sources-V2.html",70530,817
"PHYCAM",0.8441,-0.0523163543086174,-0.0513012215386865,-0.0522627129944449,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYCAM-full-run-all-sources-V2.html",23874,725
"PHYMYL",0.9466,-0.0228691392159958,-0.0219243560842006,-0.0238363047287353,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYMYL-full-run-all-sources-V2.html",14938,804
"PHYORS",0.9954,-0.0248891869639045,-0.0241282153879796,-0.0261608788349264,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYORS-full-run-all-sources-V2.html",2275,861
"PHYPAL",0.3106,-0.00162447624074476,-0.000996855024871013,-0.00108622705006606,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYPAL-full-run-all-sources-V2.html",7145,800
"PHYPIC",0.9089,-0.0303912293185854,-0.0298844327629579,-0.0302187596447004,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYPIC-full-run-all-sources-V2.html",5386,855
"PHYSEL",0.9731,-0.0118365975905233,-0.0107506309736127,-0.0146688510641401,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYSEL-full-run-all-sources-V2.html",84028,655
"PHYTEX",0.9284,-0.0289558727481384,-0.0278371358388556,-0.0297370911222485,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYTEX-full-run-all-sources-V2.html",3085,858
"PHYTHA",0.7522,-0.000356993765722112,1.15061796543969e-05,-8.75148672143133e-05,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PHYTHA-full-run-all-sources-V2.html",82583,661
"PIENAP",0.9656,-0.0116453731852738,-0.0109874161128527,-0.0163293133608285,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PIENAP-full-run-all-sources-V2.html",72159,3844
"PIERAP",0.6947,-0.0253385890923901,-0.0247185667654026,-0.0251498934984741,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PIERAP-full-run-all-sources-V2.html",88788,2441
"PIEVIR",0.7804,0.0345142537951526,0.0353330997762873,0.0342637428909939,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PIEVIR-full-run-all-sources-V2.html",58530,4097
"PLEACM",0.9656,-0.0402054030099506,-0.0386732823091056,-0.0399415177903645,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PLEACM-full-run-all-sources-V2.html",737,4812
"PLEICA",0.7142,0.00631219736326759,0.00734539499046605,0.00627046451342036,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PLEICA-full-run-all-sources-V2.html",16001,4381
"PLELUP",0.9241,-0.00699148186035602,-0.00620933799547041,-0.00646973463445776,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PLELUP-full-run-all-sources-V2.html",12384,5128
"PLESAE",0.8684,-0.027365411371805,-0.0266817017227923,-0.0274271837290461,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PLESAE-full-run-all-sources-V2.html",32438,5091
"PLESHA",0.8876,-0.0225997102271484,-0.0215318953734673,-0.02430691862543,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PLESHA-full-run-all-sources-V2.html",4414,5251
"POAHOB",0.9432,-0.0488527744884262,-0.0475855468615265,-0.0487004261500068,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POAHOB-full-run-all-sources-V2.html",71431,2040
"POAMAS",0.8431,-0.0220817885531549,-0.0213037128658353,-0.0225593722833524,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POAMAS-full-run-all-sources-V2.html",67722,2138
"POAMEL",0.9785,NA,0.0818877263450092,0.0810012444756731,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POAMEL-full-run-all-sources-V2.html",6098,2166
"POATAX",0.5846,0.0182050747710138,0.0186473033676967,0.017914588928134,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POATAX-full-run-all-sources-V2.html",5416,2186
"POAVIA",0.9621,-0.00219092468206974,-0.000879945038698926,-0.00200052991870218,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POAVIA-full-run-all-sources-V2.html",72663,2085
"POAZAB",0.806,0.0576750528005587,0.0581069870094268,0.0579445794573491,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POAZAB-full-run-all-sources-V2.html",71691,2044
"POLIMYS",0.8686,-0.0402144136006185,-0.0392919106163774,-0.0433427864466801,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLIMYS-full-run-all-sources-V2.html",75887,1992
"POLIORI",0.8596,-0.0250659064346628,-0.0245422441852409,-0.0250138469501378,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLIORI-full-run-all-sources-V2.html",77922,2039
"POLIPEC",0.8995,-0.0149642663010569,-0.0134543759914703,-0.0154247591815388,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLIPEC-full-run-all-sources-V2.html",77736,1829
"POLISAB",0.9677,-0.133340235600464,-0.132738813163982,-0.134178108895342,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLISAB-full-run-all-sources-V2.html",15358,2190
"POLISON",0.9082,-0.0502262806649096,-0.0494918972162415,-0.050736825467341,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLISON-full-run-all-sources-V2.html",13433,2203
"POLITHE",0.8722,-0.0270976716736645,-0.025968068931526,-0.0267852215406187,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLITHE-full-run-all-sources-V2.html",80530,1804
"POLYCOM",0.5872,-0.000238055111648938,0.000194601241284786,-0.000208748032959065,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYCOM-full-run-all-sources-V2.html",72877,1826
"POLYFAU",0.9725,0.00830082581526788,0.00903611698773166,0.00824854754451731,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYFAU-full-run-all-sources-V2.html",41632,2481
"POLYGRA",0.8879,-0.0334254423173688,-0.0323983309700386,-0.0335687478614077,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYGRA-full-run-all-sources-V2.html",20440,2505
"POLYINT",0.9994,-0.015482942533105,-0.0150062308639636,-0.015391765637316,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYINT-full-run-all-sources-V2.html",75430,1839
"POLYPRO",0.9748,0.0126202075496775,0.0142937273360921,0.0126401389005576,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYPRO-full-run-all-sources-V2.html",71751,2406
"POLYSAT",0.9931,-0.0223518965196598,-0.0219397949149185,-0.0224466909545574,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POLYSAT-full-run-all-sources-V2.html",20780,2477
"POMVER",0.8976,0.0135059484461607,0.0141384866949357,0.0138101915200129,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/POMVER-full-run-all-sources-V2.html",72674,1960
"PONBEC",0.9731,-0.00681907264709785,-0.00627829441644456,-0.00680417858570138,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PONBEC-full-run-all-sources-V2.html",11777,3702
"PONOCC",0.8015,-0.00894981845142183,-0.00847522461957384,-0.00884866136688054,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PONOCC-full-run-all-sources-V2.html",12677,3556
"PONPRO",0.9942,-0.0531060227269993,-0.0516319532160319,-0.0518159721086598,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PONPRO-full-run-all-sources-V2.html",30044,3062
"PONSIS",0.7876,-0.0170321571324002,-0.0164127801861127,-0.0180992824794423,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PONSIS-full-run-all-sources-V2.html",11464,3888
"PROBYS",0.913,0.00678100430256973,0.00730530896116072,0.00662796179563889,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PROBYS-full-run-all-sources-V2.html",33005,2169
"PYRALB",0.2509,0.030021385506067,0.0307730297082569,0.0295184803823341,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PYRALB-full-run-all-sources-V2.html",3991,1477
"PYRCOM",0.8198,0.00989525680042901,0.0112796176048167,0.0101241329910909,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PYRCOM-full-run-all-sources-V2.html",89303,1440
"PYRRUR",0.9919,NA,-0.0351194193618725,-0.0356911099924486,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PYRRUR-full-run-all-sources-V2.html",9515,1541
"PYRSCR",0.9962,-0.0600607031953367,-0.0594444711112972,-0.0608574482453119,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/PYRSCR-full-run-all-sources-V2.html",11626,1540
"SATACA",0.9285,-0.0812583985858809,-0.0806691058086244,-0.0813339281349058,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATACA-full-run-all-sources-V2.html",71684,742
"SATAUR",0.4044,-0.0257669137874368,-0.0254300446122449,-0.0257503235815837,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATAUR-full-run-all-sources-V2.html",6255,863
"SATBEH",0.9472,-0.00827635319196766,-0.00680470662101573,-0.00887905763766561,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATBEH-full-run-all-sources-V2.html",10551,850
"SATCA1",0.9455,-0.0232510622191336,-0.0225372517313152,-0.0228265909539737,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATCA1-full-run-all-sources-V2.html",76029,657
"SATCA2",0.9845,0.00336099061321541,0.00444565612392278,0.00364527692326844,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATCA2-full-run-all-sources-V2.html",14592,851
"SATCA3",0.9185,-0.0364177672490791,-0.0356549263695202,-0.0356964649356155,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATCA3-full-run-all-sources-V2.html",70868,833
"SATEDW",0.9431,-0.0391317014285556,-0.0377809944978935,-0.0411712313769097,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATEDW-full-run-all-sources-V2.html",72890,722
"SATFAV",0.8761,-0.0392002991013031,-0.0385196056997428,-0.0386129036294703,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATFAV-full-run-all-sources-V2.html",42110,855
"SATFUL",0.9655,0.0114895557642981,0.0120608057332845,0.0117245724886117,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATFUL-full-run-all-sources-V2.html",3938,857
"SATLIP",0.8562,-0.0413840491469333,-0.0407983394499799,-0.040855467271377,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATLIP-full-run-all-sources-V2.html",79387,771
"SATSAE",0.9592,-0.0360780594546935,-0.0356388636480796,-0.0357937301479507,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATSAE-full-run-all-sources-V2.html",14339,847
"SATSYL",0.5348,-0.0122684970504185,-0.0115054190032128,-0.0122563692986476,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATSYL-full-run-all-sources-V2.html",13911,850
"SATTET",0.75,-0.102905101877283,-0.10198734498789,-0.102952379406124,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATTET-full-run-all-sources-V2.html",6514,859
"SATTIT",0.9289,-0.0389464151686186,-0.038092024725388,-0.0385709775865429,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATTIT-full-run-all-sources-V2.html",80591,686
"SATYAPP",0.8104,0.0088412516995918,0.00951844111398492,0.00879521299163219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATYAPP-full-run-all-sources-V2.html",72694,1025
"SATYEUR",0.7577,-0.047322061878156,-0.0461330021259272,-0.0472128862237395,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SATYEUR-full-run-all-sources-V2.html",66505,1001
"SPEYAPH",0.9373,-0.0756837668937408,-0.074054738619882,-0.0758561869391901,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYAPH-full-run-all-sources-V2.html",77596,2200
"SPEYATL",0.878,-0.042291363932613,-0.0417896377392992,-0.0501590707488915,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYATL-full-run-all-sources-V2.html",68993,2166
"SPEYCAL",0.8835,-0.019676503369262,-0.0179473812494306,-0.0201077041856143,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYCAL-full-run-all-sources-V2.html",20105,2499
"SPEYCOR",0.9711,-0.0130273192494481,-0.0121924640493258,-0.0141270535466712,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYCOR-full-run-all-sources-V2.html",13513,2542
"SPEYCYB",0.9062,-0.0170654726359529,-0.0162111963764398,-0.0166199820057309,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYCYB-full-run-all-sources-V2.html",76449,1901
"SPEYEDW",0.9249,0.0224247921467877,0.0231256686675767,0.0230952047906227,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYEDW-full-run-all-sources-V2.html",5928,2560
"SPEYEGL",0.9859,-0.0157716716323772,-0.0151972054734206,-0.0163553410077845,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYEGL-full-run-all-sources-V2.html",9905,2609
"SPEYHYD",0.9288,0.00389456517727777,0.00465046852366235,0.00408931900583922,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYHYD-full-run-all-sources-V2.html",9121,2461
"SPEYIDA",0.689,0.0197776467788164,0.0203806973331184,0.0199686949043618,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYIDA-full-run-all-sources-V2.html",73083,2673
"SPEYMOR",0.4426,0.0335488949928918,0.0344961492208542,0.0322502717543336,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYMOR-full-run-all-sources-V2.html",7629,2412
"SPEYZER",0.972,-0.0310788718303681,-0.0299161132291417,-0.0319531745772342,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/SPEYZER-full-run-all-sources-V2.html",13094,2517
