"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename"
"LIMWEI",0.2323,-0.00725870898371839,-0.0064936630177462,-0.00737875837886988,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LIMWEI-full-run-only-NFJ-V1.html"
"LYCAARO",0.8974,-0.0596512334368536,-0.0589797181339648,-0.0608647288793781,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAARO-full-run-only-NFJ-V1.html"
"LYCACUP",0.9349,-0.0475076227135789,-0.0468895292964795,-0.0473877620213682,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCACUP-full-run-only-NFJ-V1.html"
"LYCADIO",0.2186,-0.0233018291357348,-0.0228005405594339,-0.0261846802520529,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCADIO-full-run-only-NFJ-V1.html"
"LYCADOR",0.9107,-0.0622836527801051,-0.0621595255872692,-0.067347800363085,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCADOR-full-run-only-NFJ-V1.html"
"LYCAEDI",0.9785,0.018093006394924,0.0184935012593491,0.0154452121060734,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAEDI-full-run-only-NFJ-V1.html"
"LYCAEPI",0.2016,-0.0239360034155542,-0.0237095424352307,-0.0371882956517843,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAEPI-full-run-only-NFJ-V1.html"
"LYCAGOR",0.9507,-0.0128003133042466,-0.0127481379977324,-0.0148020271241575,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAGOR-full-run-only-NFJ-V1.html"
"LYCAHEL",-0.0158,-0.00678332086936453,-0.00613687441154731,-0.00744911183440866,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAHEL-full-run-only-NFJ-V1.html"
"LYCAHET",0.0777,-0.0277952875112534,-0.0271805497000038,-0.0300611571503724,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAHET-full-run-only-NFJ-V1.html"
"LYCAHYL",0.3769,-0.0112045020777706,-0.0106086434151477,-0.0113108166368705,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAHYL-full-run-only-NFJ-V1.html"
"LYCAMAR",0.4664,0.0298914852884719,0.0303221053531809,0.0254672235789939,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAMAR-full-run-only-NFJ-V1.html"
"LYCANIV",0.8123,-0.00315211881952512,-0.00230519399279949,-0.00265270224411125,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCANIV-full-run-only-NFJ-V1.html"
"LYCAPHL",0.5708,-0.0357181696999566,-0.0350265597631963,-0.0354065068031073,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAPHL-full-run-only-NFJ-V1.html"
"LYCARUB",0.8656,-0.100535099602509,-0.099859472000885,-0.101657321327745,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCARUB-full-run-only-NFJ-V1.html"
"LYCAXAN",0.9346,-0.0577212925752674,-0.0575372145573741,-0.0649871423969264,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCAXAN-full-run-only-NFJ-V1.html"
"LYCIDA",0.2034,0.0375326309476731,0.0378365914301567,0.0368471232964767,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCIDA-full-run-only-NFJ-V1.html"
"LYCMEL",0.197,0.041539845640732,0.0421344003526331,0.0392879738796721,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/LYCMEL-full-run-only-NFJ-V1.html"
"MEGICYM",0.3575,-0.0149128339146461,-0.0137313787607881,-0.0158013905229935,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/MEGICYM-full-run-only-NFJ-V1.html"
"NASLHE",0.3114,-0.00491375493484908,-0.00394776140114118,-0.00478475093933381,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NASLHE-full-run-only-NFJ-V1.html"
"NATIOL",0.4013,0.0353949909450958,0.0359378532612872,0.0355061632441808,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NATIOL-full-run-only-NFJ-V1.html"
"NEOPMEN",0.031,-0.0382125632645301,-0.038071455634356,-0.045620430131373,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NEOPMEN-full-run-only-NFJ-V1.html"
"NYMANT",0.1259,-0.0313147191744996,-0.0306705492921142,-0.0312142215378763,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NYMANT-full-run-only-NFJ-V1.html"
"NYMCAL",0.1311,0.0523752008345605,0.0532590602105311,0.0522252095967466,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NYMCAL-full-run-only-NFJ-V1.html"
"NYMMIL",5e-04,-0.0561357647487448,-0.0556242074854363,-0.0556312598076978,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NYMMIL-full-run-only-NFJ-V1.html"
"NYMVAU",0.6456,-0.0248287529740636,-0.0243228340028921,-0.0247240749497499,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/NYMVAU-full-run-only-NFJ-V1.html"
"OARGAR",0.4801,-0.0283917627123113,-0.0276237353703972,-0.0296157862425708,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/OARGAR-full-run-only-NFJ-V1.html"
"OCHAGR",0.7281,0.0214673894974509,0.0216283407746889,0.0170013500690841,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/OCHAGR-full-run-only-NFJ-V1.html"
"OCHSYL",0.225,-0.0210722347103821,-0.0200516876278412,-0.0220611278123167,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/OCHSYL-full-run-only-NFJ-V1.html"
"OENCHR",0.7421,-0.0089232290746883,-0.00840387011043025,-0.00965421916985426,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/OENCHR-full-run-only-NFJ-V1.html"
"OENNEV",0.7755,0.0137473954246988,0.0143506555783222,0.0143506555783222,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/OENNEV-full-run-only-NFJ-V1.html"
"PANOCO",0.0652,0.0748505243323779,0.0756507871950018,0.0754426940187702,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PANOCO-full-run-only-NFJ-V1.html"
"PAPCAN",0.5562,0.0838022375292625,0.0838399788022063,0.0451911397173322,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPCAN-full-run-only-NFJ-V1.html"
"PAPCRE",0.6893,0.0403510913506509,0.0408528424613323,0.0406291873463948,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPCRE-full-run-only-NFJ-V1.html"
"PAPEUR",0.3737,0.00907692064179109,0.00946398127470528,0.00945554243547547,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPEUR-full-run-only-NFJ-V1.html"
"PAPGLA",0.5459,0.0156226335519793,0.0161191004898971,0.0160868837209024,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPGLA-full-run-only-NFJ-V1.html"
"PAPIND",0.507,-0.00650332323004678,-0.00566419554214782,-0.00729872896897302,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPIND-full-run-only-NFJ-V1.html"
"PAPMUL",0.6534,-0.0113981929231455,-0.0102156162723884,-0.0114483746727305,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPMUL-full-run-only-NFJ-V1.html"
"PAPPOL",0.3745,0.00196499789495154,0.00242755461351178,0.0020670630027318,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPPOL-full-run-only-NFJ-V1.html"
"PAPRUT",0.5185,-0.00287865160879622,-0.00206452815896054,-0.00293714022344846,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPRUT-full-run-only-NFJ-V1.html"
"PAPTRO",0.4476,0.00699723649892799,0.00760991160559564,0.00720563139746134,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPTRO-full-run-only-NFJ-V1.html"
"PAPZEL",0.4908,-0.0209568041012097,-0.0201580896906331,-0.0209481291646464,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PAPZEL-full-run-only-NFJ-V1.html"
"PARNCLO",0.2147,-0.0111845448571789,-0.0106810672325339,-0.0113218045755638,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PARNCLO-full-run-only-NFJ-V1.html"
"PARNPHO",0.8525,0.00721124408263453,0.00734280599126497,0.00124301821977681,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PARNPHO-full-run-only-NFJ-V1.html"
"PHOEAGA",0.7533,0.0178147370392286,0.0183041673208571,0.0168800325883098,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHOEAGA-full-run-only-NFJ-V1.html"
"PHOESEN",0.2523,0.0472551889651046,0.0478102281829704,0.0470370970143999,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHOESEN-full-run-only-NFJ-V1.html"
"PHOLCAT",0.2694,-0.0211264077474683,-0.0201605286269671,-0.0217664284203773,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHOLCAT-full-run-only-NFJ-V1.html"
"PHYBAT",0.5899,-0.0838875879407435,-0.0831697782704079,-0.0839863977529425,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYBAT-full-run-only-NFJ-V1.html"
"PHYCAM",0.6689,-0.0235909945888991,-0.022676785657304,-0.0235322444354951,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYCAM-full-run-only-NFJ-V1.html"
"PHYMYL",0.5653,-0.0116192247983839,-0.0106913235262862,-0.0126969955270738,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYMYL-full-run-only-NFJ-V1.html"
"PHYORS",0.9796,-0.0443218933812302,-0.0440466728298236,-0.0443401825292664,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYORS-full-run-only-NFJ-V1.html"
"PHYPAL",0.1565,-0.00778998840655783,-0.00750703899275316,-0.0125745817094302,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYPAL-full-run-only-NFJ-V1.html"
"PHYPIC",0.8625,-0.0513607919956154,-0.0508796947635071,-0.055378975980727,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYPIC-full-run-only-NFJ-V1.html"
"PHYSEL",0.8392,0.00299811132323147,0.00356055354911248,0.00187139776870785,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYSEL-full-run-only-NFJ-V1.html"
"PHYTEX",0.6084,-0.0236287943249466,-0.0232511706207534,-0.0234511289832919,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYTEX-full-run-only-NFJ-V1.html"
"PHYTHA",0.4159,-0.00759032487080925,-0.00721803118091788,-0.00754826903487126,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PHYTHA-full-run-only-NFJ-V1.html"
"PIENAP",0.4227,-0.0229832154708893,-0.0219698218182465,-0.0257834919461866,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PIENAP-full-run-only-NFJ-V1.html"
"PIERAP",0.4688,-0.0281881898119992,-0.0270670615657221,-0.0278945415442063,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PIERAP-full-run-only-NFJ-V1.html"
"PIEVIR",0.2946,0.201200090719006,0.201536422345347,0.200277802202585,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PIEVIR-full-run-only-NFJ-V1.html"
"PIRPIR",0.7047,-0.0216400082629333,-0.0212136835669894,-0.0236393537316453,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PIRPIR-full-run-only-NFJ-V1.html"
"PLEACM",0.9339,-0.0389602137100831,-0.0386441141814752,-0.0444406422606266,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PLEACM-full-run-only-NFJ-V1.html"
"PLEICA",0.3785,0.00129150519798639,0.00136258201076959,-0.00484770776624288,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PLEICA-full-run-only-NFJ-V1.html"
"PLELUP",0.7474,0.0327724104274356,0.0327724112741932,0.0127569378732497,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PLELUP-full-run-only-NFJ-V1.html"
"PLESAE",-0.0197,-0.0218544723408499,-0.0214445353484069,-0.0280717737515545,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PLESAE-full-run-only-NFJ-V1.html"
"PLESHA",0.931,-0.0141109155607227,-0.0139560211373628,-0.0338566387377454,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PLESHA-full-run-only-NFJ-V1.html"
"POAHOB",0.3912,-0.0305010973044906,-0.0297315407196859,-0.0319232731180666,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POAHOB-full-run-only-NFJ-V1.html"
"POAMAS",0.3246,-0.00526531141053424,-0.00442802795427249,-0.00554003039825511,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POAMAS-full-run-only-NFJ-V1.html"
"POAMEL",0.8353,0.0201149389524231,0.0204877709805987,0.0204877709805987,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POAMEL-full-run-only-NFJ-V1.html"
"POATAX",0.6976,0.00693724210421979,0.00748569067278081,0.00602097803664369,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POATAX-full-run-only-NFJ-V1.html"
"POAVIA",0.453,0.00217184005661958,0.00321833612476576,0.00170723899710384,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POAVIA-full-run-only-NFJ-V1.html"
"POAZAB",0.4634,0.0553870619237662,0.0559036449045428,0.0556009975270104,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POAZAB-full-run-only-NFJ-V1.html"
"POLIMYS",0.6359,-0.014054645542491,-0.0128450155282518,-0.0141800919703924,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLIMYS-full-run-only-NFJ-V1.html"
"POLIORI",0.5207,-0.0261839558847731,-0.0252685678121021,-0.0263576842227444,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLIORI-full-run-only-NFJ-V1.html"
"POLIPEC",0.3324,0.0114561003213228,0.0128717065058896,0.0111098037377882,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLIPEC-full-run-only-NFJ-V1.html"
"POLISAB",0.3848,-0.0695133000269622,-0.06894932102706,-0.0708147248283738,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLISAB-full-run-only-NFJ-V1.html"
"POLISON",0.8095,-0.0318577037323066,-0.0313349059055039,-0.0313349059055039,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLISON-full-run-only-NFJ-V1.html"
"POLITHE",0.1344,0.00181298591130012,0.00325198535022432,0.00203275764639307,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLITHE-full-run-only-NFJ-V1.html"
"POLYCOM",0.6809,-0.00178042657383229,-0.00058425397699283,-0.00211316344348997,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYCOM-full-run-only-NFJ-V1.html"
"POLYFAU",0.4212,0.0183997523858733,0.0191271665800758,0.0181830068269865,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYFAU-full-run-only-NFJ-V1.html"
"POLYGRA",0.088,-0.0406700112222538,-0.0397882505166509,-0.0433376865476595,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYGRA-full-run-only-NFJ-V1.html"
"POLYINT",0.418,-0.0158580821070943,-0.015110034840308,-0.0151580890037106,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYINT-full-run-only-NFJ-V1.html"
"POLYPRO",0.6552,0.0297446558004765,0.0305278587264864,0.0300510109975823,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYPRO-full-run-only-NFJ-V1.html"
"POLYSAT",0.096,-0.0102935179788156,-0.00977949394444264,-0.0111083520650094,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POLYSAT-full-run-only-NFJ-V1.html"
"POMVER",0.7144,0.0159849578143907,0.0166824361330381,0.0163200077633989,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/POMVER-full-run-only-NFJ-V1.html"
"PONBEC",0.5967,-0.0101730829935381,-0.00960562007965809,-0.00975098342348824,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PONBEC-full-run-only-NFJ-V1.html"
"PONOCC",0.7876,-0.0346340110156474,-0.0338459797632821,-0.0343819323174814,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PONOCC-full-run-only-NFJ-V1.html"
"PONPRO",0.1878,-0.0946444743862945,-0.0940605840404449,-0.0961032446048324,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PONPRO-full-run-only-NFJ-V1.html"
"PONSIS",0.7163,-0.0116528658523517,-0.0108690992494975,-0.0134712977381805,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PONSIS-full-run-only-NFJ-V1.html"
"PROBYS",0.0876,-0.0225951560816968,-0.0218632319995307,-0.0222972410846598,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PROBYS-full-run-only-NFJ-V1.html"
"PYRALB",0.0452,0.0396963525054199,0.040455326313157,0.040455326313157,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PYRALB-full-run-only-NFJ-V1.html"
"PYRCOM",0.2822,0.00634480871085522,0.00694259653056687,0.00648839691214425,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PYRCOM-full-run-only-NFJ-V1.html"
"PYRRUR",0.4163,-0.0352651187461024,-0.0345924619180117,-0.0357473512342125,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PYRRUR-full-run-only-NFJ-V1.html"
"PYRSCR",0.6358,-0.0203302817711666,-0.0201999578285431,-0.0261641940715552,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/PYRSCR-full-run-only-NFJ-V1.html"
"SATACA",0.3569,-0.0600205103402345,-0.0596518238698939,-0.0639875033551112,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATACA-full-run-only-NFJ-V1.html"
"SATAUR",0.3095,-0.00532689279001665,-0.00517704412945421,-0.00933172091855469,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATAUR-full-run-only-NFJ-V1.html"
"SATBEH",-0.0139,-0.0230947301703001,-0.0227405510540292,-0.026400684162186,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATBEH-full-run-only-NFJ-V1.html"
"SATCA1",0.6326,-0.0243192927955436,-0.0238719639586932,-0.0240513474334074,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATCA1-full-run-only-NFJ-V1.html"
"SATCA2",0.6773,-0.0183143060104092,-0.0176574994182432,-0.0185270486296288,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATCA2-full-run-only-NFJ-V1.html"
"SATCA3",0.4148,-0.020924820272233,-0.0200951127040121,-0.0206609606859672,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATCA3-full-run-only-NFJ-V1.html"
"SATEDW",0.018,-0.034034328322242,-0.033393760186987,-0.0350084157813377,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATEDW-full-run-only-NFJ-V1.html"
"SATFAV",0.1022,-0.0383444251629574,-0.0376398822535894,-0.0385069075021519,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATFAV-full-run-only-NFJ-V1.html"
"SATFUL",0.8568,-0.0107148143318582,-0.0099882213534043,-0.0119086335182386,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATFUL-full-run-only-NFJ-V1.html"
"SATLIP",0.6422,-0.0327898554411197,-0.0317142441633463,-0.032623023706115,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATLIP-full-run-only-NFJ-V1.html"
"SATSAE",0.862,-0.0190110030080747,-0.0182613603867699,-0.0194871391583062,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATSAE-full-run-only-NFJ-V1.html"
"SATSYL",0.2494,-0.0415258007374768,-0.0408644222081902,-0.0430037264378409,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATSYL-full-run-only-NFJ-V1.html"
"SATTET",0.8979,-0.0305646923617661,-0.0305645539728629,-0.0617623278730511,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATTET-full-run-only-NFJ-V1.html"
"SATTIT",0.3629,-0.0251549011222129,-0.0246309633075605,-0.0247106316256238,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATTIT-full-run-only-NFJ-V1.html"
"SATYAPP",0.6671,0.0182752870009914,0.0188581982280828,0.0168862919450683,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATYAPP-full-run-only-NFJ-V1.html"
"SATYEUR",0.6084,-0.0315796230363413,-0.0309936998858008,-0.033401132304144,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SATYEUR-full-run-only-NFJ-V1.html"
"SPEYAPH",0.1472,-0.0223558503482867,-0.0218273255162345,-0.02567836053093,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYAPH-full-run-only-NFJ-V1.html"
"SPEYATL",0.3042,-0.0232659661766318,-0.0231421809802729,-0.0349007635858745,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYATL-full-run-only-NFJ-V1.html"
"SPEYCAL",0.4127,-0.0255481402121421,-0.0248072039260763,-0.0269071173157107,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYCAL-full-run-only-NFJ-V1.html"
"SPEYCOR",0.789,-0.00234608417064665,-0.00224394796798559,-0.0170031332719761,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYCOR-full-run-only-NFJ-V1.html"
"SPEYCYB",0.6937,-0.00452201586287647,-0.0029388675152311,-0.00415504682008602,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYCYB-full-run-only-NFJ-V1.html"
"SPEYEDW",0.6416,0.0224490051069262,0.0230876676936573,0.0228814952139219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYEDW-full-run-only-NFJ-V1.html"
"SPEYEGL",0.6643,0.00735393152822123,0.00749660478265986,0.00185629650030427,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYEGL-full-run-only-NFJ-V1.html"
"SPEYHYD",0.0305,0.00922186849033424,0.00969519822606827,0.00803263271378378,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYHYD-full-run-only-NFJ-V1.html"
"SPEYIDA",0.1088,0.0170930457609176,0.0178229213152723,0.0171998107042312,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYIDA-full-run-only-NFJ-V1.html"
"SPEYMOR",0.1599,-0.0164173956459441,-0.0158705201722142,-0.0173487110827999,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYMOR-full-run-only-NFJ-V1.html"
"SPEYZER",-0.0356,-0.0184660177574017,-0.0181257064417855,-0.0248345723510547,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/SPEYZER-full-run-only-NFJ-V1.html"
"STAPHAY",0.1799,-0.0178950909930286,-0.0169423379478022,-0.0178146397449815,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/STAPHAY-full-run-only-NFJ-V1.html"
"STRMEL",0.3303,-0.00160831449854302,-0.00117588828218936,-0.00121445079661556,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/STRMEL-full-run-only-NFJ-V1.html"
"THOBAT",0.1757,-0.0303711319399768,-0.0299837864869538,-0.0302226093208926,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/THOBAT-full-run-only-NFJ-V1.html"
"THOMEX",0.9429,-0.0975060853905208,-0.097117403254339,-0.102845400871639,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/THOMEX-full-run-only-NFJ-V1.html"
"THOPYL",0.5944,-0.00482900308369047,-0.00372295567252176,-0.0060526719762976,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-only-NFJ-V1/THOPYL-full-run-only-NFJ-V1.html"
