"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data"
"LIMLOR",0.9477,0.0377667803356851,0.0384028314776943,0.037813157861028,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LIMLOR-full-run-all-sources-V1.html",9712
"LIMWEI",0.7727,0.00206515557894488,0.00254350545415916,0.00223791029485588,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LIMWEI-full-run-all-sources-V1.html",7702
"LYCAARO",0.9969,-0.0245249518275718,-0.0237116868731135,-0.0247794396672645,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAARO-full-run-all-sources-V1.html",15126
"LYCACUP",0.9945,-0.00476613782970128,-0.00358238029658597,-0.00412055707210439,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCACUP-full-run-all-sources-V1.html",8340
"LYCADIO",0.6849,-0.0237739835893491,-0.02339650729618,-0.0234051055852987,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCADIO-full-run-all-sources-V1.html",44358
"LYCADOR",0.9375,-0.0665310658890738,-0.0657517531289909,-0.0666998754153129,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCADOR-full-run-all-sources-V1.html",57365
"LYCAEDI",0.9905,0.0250984564494655,0.0260524301334402,0.0257469925307841,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAEDI-full-run-all-sources-V1.html",7958
"LYCAEPI",0.9996,-0.0277617180571838,-0.0271090915907415,-0.0294090463287477,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAEPI-full-run-all-sources-V1.html",43214
"LYCAGOR",0.972,-0.0208954198396142,-0.0201779491017826,-0.0215376425033737,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAGOR-full-run-all-sources-V1.html",6464
"LYCAHEL",0.9571,-0.0477793294643557,-0.0472474022181268,-0.0476512655213571,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAHEL-full-run-all-sources-V1.html",73808
"LYCAHET",0.8004,-0.0171271697085671,-0.0150250021520062,-0.0188872260989447,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAHET-full-run-all-sources-V1.html",12505
"LYCAHYL",0.939,-0.043551960053187,-0.042054579938565,-0.0433683533729117,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAHYL-full-run-all-sources-V1.html",78455
"LYCAMAR",0.9201,0.0222338453004852,0.023045972745388,0.0220839679654036,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAMAR-full-run-all-sources-V1.html",4309
"LYCANIV",0.9881,-0.0119608911903319,-0.0113001641506592,-0.0115791709070061,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCANIV-full-run-all-sources-V1.html",4127
"LYCAPHL",0.9319,-0.061493481591437,-0.0598537352554187,-0.0607369157246497,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAPHL-full-run-all-sources-V1.html",72437
"LYCARUB",0.9723,-0.0539257501336451,-0.0534107802692563,-0.0542727622619133,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCARUB-full-run-all-sources-V1.html",11583
"LYCAXAN",0.9992,-0.0717470439878606,-0.0713895519876802,-0.0715352018281219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCAXAN-full-run-all-sources-V1.html",29174
"LYCIDA",0.9813,0.0154025791033781,0.0162784805120317,0.0119691456779594,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCIDA-full-run-all-sources-V1.html",22211
"LYCMEL",0.941,-0.0448014992195498,-0.0442245441783835,-0.0447283996435758,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/LYCMEL-full-run-all-sources-V1.html",75489
"MEGICYM",0.9005,-0.026205669495792,-0.0254745088392525,-0.026267357870421,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/MEGICYM-full-run-all-sources-V1.html",74856
"NASLHE",0.8919,-0.0242019515756632,-0.0234009766418377,-0.0241358045710453,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NASLHE-full-run-all-sources-V1.html",33345
"NATIOL",0.6986,0.0408203396621658,0.041354115481433,0.040893254151772,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NATIOL-full-run-all-sources-V1.html",74067
"NEOPMEN",0.9322,-0.0264539478992811,-0.0254312345175789,-0.0296314541360225,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NEOPMEN-full-run-all-sources-V1.html",9975
"NYMANT",0.6995,-0.0258871686565532,-0.0253897001710168,-0.0260742051995223,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NYMANT-full-run-all-sources-V1.html",90490
"NYMCAL",0.9248,0.0204218556647989,0.0209496328827989,0.0197555971963272,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NYMCAL-full-run-all-sources-V1.html",15151
"NYMMIL",0.9071,-0.0807052335070917,-0.0803137672331546,-0.0803199138029303,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NYMMIL-full-run-all-sources-V1.html",84646
"NYMVAU",0.9926,-0.062639018685664,-0.0621090743883368,-0.062397651127571,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/NYMVAU-full-run-all-sources-V1.html",73250
"OARGAR",0.8346,-0.0295213737790945,-0.0285815448255402,-0.0289931306472478,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/OARGAR-full-run-all-sources-V1.html",7564
"OCHAGR",0.9877,-0.0172826173118374,-0.0165649154620442,-0.0174016317721165,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/OCHAGR-full-run-all-sources-V1.html",6291
"OCHSYL",0.6742,0.0131447978192588,0.0138150803453168,0.0131971529892568,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/OCHSYL-full-run-all-sources-V1.html",14824
"OENCHR",0.7154,-0.0347665232212801,-0.0341077636668037,-0.0358774048472289,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/OENCHR-full-run-all-sources-V1.html",13801
"OENNEV",0.9313,0.0106829474450597,0.0111952437795768,0.0103386430678993,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/OENNEV-full-run-all-sources-V1.html",1926
"PANOCO",0.979,0.0659847531293017,0.0673629453796269,0.0655879862525064,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PANOCO-full-run-all-sources-V1.html",64353
"PAPCAN",0.9217,0.0381860673201535,0.0389651846464361,0.0343176928422801,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPCAN-full-run-all-sources-V1.html",50950
"PAPCRE",0.9745,0.043207206802466,0.0444492565941725,0.0443137154321025,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPCRE-full-run-all-sources-V1.html",18587
"PAPEUR",0.9281,-0.000768712893516899,-0.00023047013530153,-0.000788094086256219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPEUR-full-run-all-sources-V1.html",14069
"PAPGLA",0.7744,-0.00583093052875145,-0.0053248494283018,-0.0055154810718161,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPGLA-full-run-all-sources-V1.html",73445
"PAPIND",0.8433,-0.020319239369518,-0.0197029647704832,-0.0208385277661949,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPIND-full-run-all-sources-V1.html",13442
"PAPMUL",0.9567,-0.00404333608627311,-0.00339643661640743,-0.00362782717420661,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPMUL-full-run-all-sources-V1.html",15058
"PAPPOL",0.8203,-0.00932373017158539,-0.00885206146219586,-0.00918789312240227,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPPOL-full-run-all-sources-V1.html",78720
"PAPRUT",0.4917,0.0254180527526545,0.0260829906444662,0.0257010988333023,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPRUT-full-run-all-sources-V1.html",14461
"PAPTRO",0.9017,0.000314027450739482,0.00103760434149969,-6.2251807500339e-05,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPTRO-full-run-all-sources-V1.html",69614
"PAPZEL",0.9758,-0.0391916801629575,-0.038176499783634,-0.0392047329742147,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PAPZEL-full-run-all-sources-V1.html",14165
"PARNCLO",0.9529,-0.00676749329200095,-0.00576237632343668,-0.00646039542067075,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PARNCLO-full-run-all-sources-V1.html",9755
"PARNPHO",0.9747,-0.0319793414280569,-0.0314127399243045,-0.0317885680906424,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PARNPHO-full-run-all-sources-V1.html",8226
"PARRMAL",0.865,-0.00262869881354596,-0.00186972368978722,-0.00192324257881282,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PARRMAL-full-run-all-sources-V1.html",72077
"PHOEAGA",0.7494,0.0145785456323068,0.0153581609729132,0.0150239121863319,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHOEAGA-full-run-all-sources-V1.html",4350
"PHOESEN",0.5263,-0.00168941711240556,-0.000453940723339485,-0.000631030135236355,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHOESEN-full-run-all-sources-V1.html",33044
"PHOLCAT",0.2781,-0.0424655229152398,-0.0417704464726731,-0.0438072493507095,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHOLCAT-full-run-all-sources-V1.html",88712
"PHYBAT",0.7841,-0.08184021300935,-0.0810077467578894,-0.0815423355760668,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYBAT-full-run-all-sources-V1.html",70530
"PHYCAM",0.8428,-0.0523163543086174,-0.0513012215386865,-0.0522627129944449,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYCAM-full-run-all-sources-V1.html",23874
"PHYMYL",0.9477,-0.0228691392159958,-0.0219243560842006,-0.0238363047287353,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYMYL-full-run-all-sources-V1.html",14938
"PHYORS",0.9954,-0.0248891869639045,-0.0241282153879796,-0.0261608788349264,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYORS-full-run-all-sources-V1.html",2275
"PHYPAL",0.3101,-0.00162447624074476,-0.000996855024871013,-0.00108622705006606,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYPAL-full-run-all-sources-V1.html",7145
"PHYPIC",0.9089,-0.0303912293185854,-0.0298844327629579,-0.0302187596447004,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYPIC-full-run-all-sources-V1.html",5386
"PHYSEL",0.9731,-0.0118365975905233,-0.0107506309736127,-0.0146688510641401,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYSEL-full-run-all-sources-V1.html",84028
"PHYTEX",0.9284,-0.0289558727481384,-0.0278371358388556,-0.0297370911222485,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYTEX-full-run-all-sources-V1.html",3085
"PHYTHA",0.752,-0.000356993765722112,1.15061796543969e-05,-8.75148672143133e-05,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PHYTHA-full-run-all-sources-V1.html",82583
"PIENAP",0.9656,-0.0116453731852738,-0.0109874161128527,-0.0163293133608285,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PIENAP-full-run-all-sources-V1.html",72159
"PIERAP",0.6945,-0.0253385890923901,-0.0247185667654026,-0.0251498934984741,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PIERAP-full-run-all-sources-V1.html",88788
"PIEVIR",0.7804,0.0345142537951526,0.0353330997762873,0.0342637428909939,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PIEVIR-full-run-all-sources-V1.html",58530
"PLEACM",0.9656,-0.0402054030099506,-0.0386732823091056,-0.0399415177903645,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PLEACM-full-run-all-sources-V1.html",737
"PLEICA",0.7159,0.00631219736326759,0.00734539499046605,0.00627046451342036,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PLEICA-full-run-all-sources-V1.html",16001
"PLELUP",0.9473,-0.00699148186035602,-0.00620933799547041,-0.00646973463445776,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PLELUP-full-run-all-sources-V1.html",12384
"PLESAE",0.8688,-0.027365411371805,-0.0266817017227923,-0.0274271837290461,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PLESAE-full-run-all-sources-V1.html",32438
"PLESHA",0.9979,-0.0225997102271484,-0.0215318953734673,-0.02430691862543,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PLESHA-full-run-all-sources-V1.html",4414
"POAHOB",0.9431,-0.0488527744884262,-0.0475855468615265,-0.0487004261500068,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POAHOB-full-run-all-sources-V1.html",71431
"POAMAS",0.843,-0.0220817885531549,-0.0213037128658353,-0.0225593722833524,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POAMAS-full-run-all-sources-V1.html",67722
"POAMEL",0.9786,NA,0.0818877263450092,0.0810012444756731,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POAMEL-full-run-all-sources-V1.html",6098
"POATAX",0.5846,0.0182050747710138,0.0186473033676967,0.017914588928134,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POATAX-full-run-all-sources-V1.html",5416
"POAVIA",0.9621,-0.00219092468206974,-0.000879945038698926,-0.00200052991870218,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POAVIA-full-run-all-sources-V1.html",72663
"POAZAB",0.8044,0.0576750528005587,0.0581069870094268,0.0579445794573491,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POAZAB-full-run-all-sources-V1.html",71691
"POLIMYS",0.8686,-0.0402144136006185,-0.0392919106163774,-0.0433427864466801,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLIMYS-full-run-all-sources-V1.html",75887
"POLIORI",0.8577,-0.0250659064346628,-0.0245422441852409,-0.0250138469501378,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLIORI-full-run-all-sources-V1.html",77922
"POLIPEC",0.8972,-0.0149642663010569,-0.0134543759914703,-0.0154247591815388,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLIPEC-full-run-all-sources-V1.html",77736
"POLISAB",0.9804,-0.133340235600464,-0.132738813163982,-0.134178108895342,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLISAB-full-run-all-sources-V1.html",15358
"POLISON",0.9079,-0.0502262806649096,-0.0494918972162415,-0.050736825467341,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLISON-full-run-all-sources-V1.html",13433
"POLITHE",0.8721,-0.0270976716736645,-0.025968068931526,-0.0267852215406187,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLITHE-full-run-all-sources-V1.html",80530
"POLYCOM",0.5867,-0.000238055111648938,0.000194601241284786,-0.000208748032959065,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYCOM-full-run-all-sources-V1.html",72877
"POLYFAU",0.9725,0.00830082581526788,0.00903611698773166,0.00824854754451731,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYFAU-full-run-all-sources-V1.html",41632
"POLYGRA",0.8878,-0.0334254423173688,-0.0323983309700386,-0.0335687478614077,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYGRA-full-run-all-sources-V1.html",20440
"POLYINT",0.9994,-0.015482942533105,-0.0150062308639636,-0.015391765637316,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYINT-full-run-all-sources-V1.html",75430
"POLYPRO",0.9748,0.0126202075496775,0.0142937273360921,0.0126401389005576,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYPRO-full-run-all-sources-V1.html",71751
"POLYSAT",0.9933,-0.0223518965196598,-0.0219397949149185,-0.0224466909545574,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POLYSAT-full-run-all-sources-V1.html",20780
"POMVER",0.8977,0.0135059484461607,0.0141384866949357,0.0138101915200129,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/POMVER-full-run-all-sources-V1.html",72674
"PONBEC",0.9743,-0.00681907264709785,-0.00627829441644456,-0.00680417858570138,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PONBEC-full-run-all-sources-V1.html",11777
"PONOCC",0.8016,-0.00894981845142183,-0.00847522461957384,-0.00884866136688054,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PONOCC-full-run-all-sources-V1.html",12677
"PONPRO",0.9942,-0.0531060227269993,-0.0516319532160319,-0.0518159721086598,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PONPRO-full-run-all-sources-V1.html",30044
"PONSIS",0.7872,-0.0170321571324002,-0.0164127801861127,-0.0180992824794423,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PONSIS-full-run-all-sources-V1.html",11464
"PROBYS",0.913,0.00678100430256973,0.00730530896116072,0.00662796179563889,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PROBYS-full-run-all-sources-V1.html",33005
"PYRALB",0.2506,0.030021385506067,0.0307730297082569,0.0295184803823341,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PYRALB-full-run-all-sources-V1.html",3991
"PYRCOM",0.7879,0.00989525680042901,0.0112796176048167,0.0101241329910909,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PYRCOM-full-run-all-sources-V1.html",89303
"PYRRUR",0.9919,NA,-0.0351194193618725,-0.0356911099924486,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PYRRUR-full-run-all-sources-V1.html",9515
"PYRSCR",0.9962,-0.0600607031953367,-0.0594444711112972,-0.0608574482453119,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/PYRSCR-full-run-all-sources-V1.html",11626
"SATACA",0.9285,-0.0812583985858809,-0.0806691058086244,-0.0813339281349058,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATACA-full-run-all-sources-V1.html",71684
"SATAUR",0.4035,-0.0257669137874368,-0.0254300446122449,-0.0257503235815837,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATAUR-full-run-all-sources-V1.html",6255
"SATBEH",0.9471,-0.00827635319196766,-0.00680470662101573,-0.00887905763766561,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATBEH-full-run-all-sources-V1.html",10551
"SATCA1",0.9455,-0.0232510622191336,-0.0225372517313152,-0.0228265909539737,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATCA1-full-run-all-sources-V1.html",76029
"SATCA2",0.985,0.00336099061321541,0.00444565612392278,0.00364527692326844,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATCA2-full-run-all-sources-V1.html",14592
"SATCA3",0.9185,-0.0364177672490791,-0.0356549263695202,-0.0356964649356155,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATCA3-full-run-all-sources-V1.html",70868
"SATEDW",0.943,-0.0391317014285556,-0.0377809944978935,-0.0411712313769097,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATEDW-full-run-all-sources-V1.html",72890
"SATFAV",0.8761,-0.0392002991013031,-0.0385196056997428,-0.0386129036294703,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATFAV-full-run-all-sources-V1.html",42110
"SATFUL",0.9653,0.0114895557642981,0.0120608057332845,0.0117245724886117,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATFUL-full-run-all-sources-V1.html",3938
"SATLIP",0.8562,-0.0413840491469333,-0.0407983394499799,-0.040855467271377,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATLIP-full-run-all-sources-V1.html",79387
"SATSAE",0.9956,-0.0360780594546935,-0.0356388636480796,-0.0357937301479507,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATSAE-full-run-all-sources-V1.html",14339
"SATSYL",0.7775,-0.0122684970504185,-0.0115054190032128,-0.0122563692986476,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATSYL-full-run-all-sources-V1.html",13911
"SATTET",0.7493,-0.102905101877283,-0.10198734498789,-0.102952379406124,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATTET-full-run-all-sources-V1.html",6514
"SATTIT",0.9288,-0.0389464151686186,-0.038092024725388,-0.0385709775865429,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATTIT-full-run-all-sources-V1.html",80591
"SATYAPP",0.8086,0.0088412516995918,0.00951844111398492,0.00879521299163219,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATYAPP-full-run-all-sources-V1.html",72694
"SATYEUR",0.7575,-0.047322061878156,-0.0461330021259272,-0.0472128862237395,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SATYEUR-full-run-all-sources-V1.html",66505
"SPEYAPH",0.9373,-0.0756837668937408,-0.074054738619882,-0.0758561869391901,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYAPH-full-run-all-sources-V1.html",77596
"SPEYATL",0.8779,-0.042291363932613,-0.0417896377392992,-0.0501590707488915,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYATL-full-run-all-sources-V1.html",68993
"SPEYCAL",0.9304,-0.019676503369262,-0.0179473812494306,-0.0201077041856143,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYCAL-full-run-all-sources-V1.html",20105
"SPEYCOR",0.9711,-0.0130273192494481,-0.0121924640493258,-0.0141270535466712,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYCOR-full-run-all-sources-V1.html",13513
"SPEYCYB",0.9061,-0.0170654726359529,-0.0162111963764398,-0.0166199820057309,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYCYB-full-run-all-sources-V1.html",76449
"SPEYEDW",0.9249,0.0224247921467877,0.0231256686675767,0.0230952047906227,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYEDW-full-run-all-sources-V1.html",5928
"SPEYEGL",0.9862,-0.0157716716323772,-0.0151972054734206,-0.0163553410077845,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYEGL-full-run-all-sources-V1.html",9905
"SPEYHYD",0.9288,0.00389456517727777,0.00465046852366235,0.00408931900583922,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYHYD-full-run-all-sources-V1.html",9121
"SPEYIDA",0.6889,0.0197776467788164,0.0203806973331184,0.0199686949043618,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYIDA-full-run-all-sources-V1.html",73083
"SPEYMOR",0.4443,0.0335488949928918,0.0344961492208542,0.0322502717543336,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYMOR-full-run-all-sources-V1.html",7629
"SPEYZER",0.9719,-0.0310788718303681,-0.0299161132291417,-0.0319531745772342,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/SPEYZER-full-run-all-sources-V1.html",13094
"STAPHAY",0.95,-0.0307559629117448,-0.0300265584794248,-0.0315924160597718,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/STAPHAY-full-run-all-sources-V1.html",39675
"STRMEL",0.9356,-0.00138737120722203,-0.000772788899742416,-0.00139073599625684,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/STRMEL-full-run-all-sources-V1.html",90690
"THOBAT",0.9193,-0.0394232788516871,-0.038930730088786,-0.0393601625744243,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/THOBAT-full-run-all-sources-V1.html",74167
"THOMEX",0.9325,-0.0908464931053076,-0.0898664310629664,-0.0918919604267666,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/THOMEX-full-run-all-sources-V1.html",5955
"THOPYL",0.8963,-0.0225678315118304,-0.0218004880409914,-0.0218708186156711,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/THOPYL-full-run-all-sources-V1.html",90287
"THYLIN",0.9776,-0.129278570354427,-0.12857286171757,-0.129506334477768,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V1/THYLIN-full-run-all-sources-V1.html",73527
